user,date,channel,ts,text,thread_ts,reply_count,reaction_name,reaction_count
santosh.mudavat,2026-03-14,#general,1773458820.657813,"Working on Economist - In Life today, need to catch up",1773458820.657813,2,,0
santosh.mudavat,2026-03-16,#economist---in-life,1773656880.121510,Standup update: working on development today,,0,,0
santosh.mudavat,2026-03-16,#economist---in-life,1773637800.683502,Running into a weird bug with the date parser,1773637800.683502,4,rocket,3
santosh.mudavat,2026-03-17,#economist---in-life,1773720960.714729,Running into a weird bug with the date parser,,0,,0
santosh.mudavat,2026-03-18,#economist---in-life,1773835680.837858,"The build is passing now, was a flaky test",,0,thumbsup,4
santosh.mudavat,2026-03-18,#economist---in-life,1773809280.685142,"Blocked on the API response format, need input",,0,,0
santosh.mudavat,2026-03-18,#economist---in-life,1773822000.805287,"Updated the test suite, all green now",1773822000.805287,2,fire,2
santosh.mudavat,2026-03-20,#economist---in-life,1773987960.871454,,1773987960.871454,5,,0
santosh.mudavat,2026-03-20,#economist---in-life,1774010460.678722,"Reviewed the PR, left a few comments",,0,raised_hands,3
santosh.mudavat,2026-03-20,#economist---in-life,1773990360.198785,Standup update: working on development today,,0,,0
santosh.mudavat,2026-03-23,#economist---in-life,1774261620.799352,"Updated the test suite, all green now",,0,,0
santosh.mudavat,2026-03-23,#economist---in-life,1774265940.242170,"The build is passing now, was a flaky test",,0,,0
santosh.mudavat,2026-03-23,#economist---in-life,1774239420.583733,"Reviewed the PR, left a few comments",,0,,0
santosh.mudavat,2026-03-23,#economist---in-life,1774244160.320821,Let's sync on the deployment pipeline,,0,,0
santosh.mudavat,2026-03-24,#economist---in-life,1774342920.906471,Deployed to production,,0,,0
santosh.mudavat,2026-03-24,#economist---in-life,1774341600.291281,"Updated the test suite, all green now",1774341600.291281,3,,0
santosh.mudavat,2026-03-24,#economist---in-life,1774335780.357997,PR is up for review,1774335780.357997,2,,0
santosh.mudavat,2026-03-25,#economist---in-life,1774421280.316749,Heads up — CI pipeline is broken on min,,0,,0
santosh.mudavat,2026-03-25,#economist---in-life,1774422840.478664,Fixed the CORS issue on the API gateway,,0,,0
santosh.mudavat,2026-03-25,#economist---in-life,1774435080.531753,Design mockups are ready for review,1774435080.531753,3,raised_hands,4
santosh.mudavat,2026-03-26,#economist---in-life,1774510320.963504,"Reviewed the PR, left a few comments",,0,,0
santosh.mudavat,2026-03-26,#economist---in-life,1774496220.849371,"Pushed the fix to staging, can someone verify?",,0,,0
santosh.mudavat,2026-03-26,#economist---in-life,1774506240.523146,Heads up — CI pipeline is broken on main,1774506240.523146,3,,0
santosh.mudavat,2026-03-26,#economist---in-life,1774512660.179325,PR is up for review,,0,white_check_mark,2
santosh.mudavat,2026-03-26,#economist---in-life,1774518720.256270,Fixed the CORS issue on the API gateway,,0,,0
santosh.mudavat,2026-03-26,#economist---in-life,1774501140.571924,Pair programming session at 3pm anyone?,,0,,0
santosh.mudavat,2026-03-26,#economist---in-life,1774517640.317775,Heads up — CI pipeline is broken on main,,0,,0
santosh.mudavat,2026-03-27,#economist---in-life,1774600980.868970,Pair programming session at 3pm anyone?,1774600980.868970,3,,0
santosh.mudavat,2026-03-27,#economist---in-life,1774610280.522653,"Updated the test suite, all green now",,0,,0
santosh.mudavat,2026-03-27,#economist---in-life,1774602180.796346,EOD update: completed meeting tasks,1774602180.796346,4,,0
santosh.mudavat,2026-03-30,#economist---in-life,1774862580.128224,Fixed the CORS issue on the API gateway,,0,,0
santosh.mudavat,2026-03-30,#economist---in-life,1774872420.308605,Pair programming session at 3pm anyone?,,0,,0
santosh.mudavat,2026-03-30,#economist---in-life,1774865880.128178,Standup update: working on documentation today,,0,fire,1
santosh.mudavat,2026-03-30,#economist---in-life,1774840800.299348,"Reviewed the PR, left a few comments",,0,,0
santosh.mudavat,2026-03-30,#economist---in-life,1774857000.281181,EOD update: completed development tasks,1774857000.281181,5,rocket,4
santosh.mudavat,2026-03-30,#economist---in-life,1774850820.718118,"Updated the test suite, all green now",,0,,0
santosh.mudavat,2026-03-31,#economist---in-life,1774942260.733218,Standup update: working on meeting today,1774942260.733218,5,,0
rekha.kumari,2026-03-02,#economist---in-life,1772439420.291828,Updated the README with setup instructions,,0,white_check_mark,1
rekha.kumari,2026-03-02,#economist---in-life,1772441220.454842,Standup update: working on design today,1772441220.454842,2,,0
rekha.kumari,2026-03-02,#economist---in-life,1772444640.185510,Anyone seen this error before? Getting a 502 on staging,,0,100,4
rekha.kumari,2026-03-02,#economist---in-life,1772438460.506995,Deployed t production,1772438460.506995,1,pray,2
rekha.kumari,2026-03-02,#general,1772442660.977123,Sprint retro notes are in Confluence,1772442660.977123,2,,0
rekha.kumari,2026-03-04,#economist---in-life,1772594340.672770,"Refactored the middleware layer, much cleaner now",,0,,0
rekha.kumari,2026-03-04,#economist---in-life,1772621340.622337,,,0,,0
rekha.kumari,2026-03-04,#economist---in-life,1772614440.348842,"Updated the test suite, all green now",1772614440.348842,5,thumbsup,2
rekha.kumari,2026-03-04,#economist---in-life,1772617020.297361,"Pushed the fix to staging, can someone verify?",1772617020.297361,5,,0
rekha.kumari,2026-03-04,#economist---in-life,1772600520.410142,Standup update: working on testing today,,0,pray,3
rekha.kumari,2026-03-05,#economist---in-life,1772700720.549526,Running into a weird bug with the date parser,,0,,0
rekha.kumari,2026-03-05,#economist---in-life,1772680740.681256,Pair programming session at 3pm anyone?,,0,,0
rekha.kumari,2026-03-05,#economist---in-life,1772705400.256781,"Finished the migration script, testing locally",1772705400.256781,3,fire,4
rekha.kumari,2026-03-05,#economist---in-life,1772690520.846252,Design mockups are ready for review,1772690520.846252,2,,0
rekha.kumari,2026-03-05,#economist---in-life,1772700900.614610,Let's sync on the deployment pipeline,1772700900.614610,5,,0
rekha.kumari,2026-03-05,#economist---in-life,1772714160.800742,Heads up — CI pipeline is broken on main,1772714160.800742,5,,0
rekha.kumari,2026-03-05,#economist---in-life,1772704020.720919,Pair programming session at 3pm anyone?,,0,,0
rekha.kumari,2026-03-05,#economist---in-life,1772697120.338426,Quick question about the auth flow,,0,,0
rekha.kumari,2026-03-05,#general,1772697840.514270,Worked over the weekend to hit the Economist - In Life deadline,,0,rocket,2
rekha.kumari,2026-03-06,#economist---in-life,1772793900.640669,"Updated the test suite, all green now",,0,,0
rekha.kumari,2026-03-06,#economist---in-life,1772793720.833220,PR is up for review,,0,,0
rekha.kumari,2026-03-06,#economist---in-life,1772767620.578447,Quick question about the auth flow,1772767620.578447,5,,0
rekha.kumari,2026-03-06,#economist---in-life,1772783580.644835,"Finished the migration script, testing locally",1772783580.644835,4,,0
rekha.kumari,2026-03-06,#economist---in-life,1772783940.213225,Let's sync on the deployment pipeline,,0,,0
rekha.kumari,2026-03-09,#economist---in-life,1773039180.432857,PR is up for review,1773039180.432857,4,eyes,3
rekha.kumari,2026-03-11,#economist---in-life,1773220080.818731,PR is up for review,,0,thumbsup,4
rekha.kumari,2026-03-11,#economist---in-life,1773228600.367267,"The build is passing now, was a flaky test",1773228600.367267,3,eyes,3
rekha.kumari,2026-03-11,#economist---in-life,1773207960.822964,Quick question about the auth low,,0,,0
rekha.kumari,2026-03-12,#economist---in-life,1773291360.477700,"Pushed the fix to staging, can someone verify?",1773291360.477700,1,,0
rekha.kumari,2026-03-12,#economist---in-life,1773286440.342449,,,0,,0
rekha.kumari,2026-03-12,#general,1773309780.115975,Had to work Saturday to fix the prod issue on Economist - In Life,,0,,0
rekha.kumari,2026-03-13,#economist---in-life,1773394200.748339,Pair programming session at 3pm anyone?,,0,,0
rekha.kumari,2026-03-13,#economist---in-life,1773397860.704438,Fixed the CORS issue on the API gateway,1773397860.704438,3,,0
rekha.kumari,2026-03-13,#economist---in-life,1773399600.867918,Design mockups are ready for review,,0,,0
rekha.kumari,2026-03-13,#economist---in-life,1773398580.664949,Standup update: working on design today,1773398580.664949,1,,0
rekha.kumari,2026-03-13,#general,1773386940.703869,Staying late tonight to wrap up Economist - In Life deliverable,,0,raised_hands,4
rekha.kumari,2026-03-16,#economist---in-life,1773664380.593484,Standup update: working on documentation today,,0,,0
rekha.kumari,2026-03-17,#economist---in-life,1773745620.336162,PR is up for review,,0,,0
rekha.kumari,2026-03-17,#economist---in-life,1773738780.285793,"Reviewed the PR, left a few comments",1773738780.285793,2,,0
rekha.kumari,2026-03-18,#economist---in-life,1773817260.597842,EOD update: completed development tasks,,0,,0
rekha.kumari,2026-03-18,#economist---in-life,1773829320.567486,Design mockups are ready for review,,0,,0
rekha.kumari,2026-03-20,#economist---in-life,1773981840.485356,,1773981840.485356,4,100,3
rekha.kumari,2026-03-20,#economist---in-life,1773993240.413934,Running into a weird bug with the date parser,,0,,0
rekha.kumari,2026-03-20,#economist---in-life,1774002240.239564,Merged the feature branch into develop,,0,,0
rekha.kumari,2026-03-20,#economist---in-life,1773992820.435944,PR is up for review,,0,white_check_mark,2
rekha.kumari,2026-03-20,#economist---in-life,1774002720.214264,"Client demo went well, few follow-ups noted",,0,raised_hands,1
rekha.kumari,2026-03-20,#economist---in-life,1774002240.441739,"The build is passing now, was a flaky test",,0,,0
rekha.kumari,2026-03-20,#economist---in-life,1773991800.357885,Running into a weird bug with the date parser,,0,,0
rekha.kumari,2026-03-20,#economist---in-life,1774001700.259997,Quick question about the auth flow,,0,,0
rekha.kumari,2026-03-23,#economist---in-life,1774256400.143789,Fixed the CORS issue on the API gateway,1774256400.143789,3,,0
rekha.kumari,2026-03-23,#economist---in-life,1774245660.494374,"Finished the migration script, testing locally",,0,,0
rekha.kumari,2026-03-23,#economist---in-life,1774271160.782994,Merged the feature branch into develop,1774271160.782994,5,100,3
rekha.kumari,2026-03-23,#economist---in-life,1774267260.620171,"Client demo went well, few follow-ups noted",,0,,0
rekha.kumari,2026-03-24,#economist---in-life,1774324140.756826,"The build is passing now, was a flaky test",,0,,0
rekha.kumari,2026-03-24,#economist---in-life,1774345440.411638,Updated the README with setup instructions,,0,,0
rekha.kumari,2026-03-24,#economist---in-life,1774330200.265606,Heads up — CI pipeline is broken on main,,0,,0
rekha.kumari,2026-03-24,#economist---in-life,1774339860.356236,"Updated the test suite, all green now",1774339860.356236,3,,0
rekha.kumari,2026-03-24,#economist---in-life,1774333200.308210,Pair programming session at 3pm anyone?,,0,100,1
rekha.kumari,2026-03-25,#economist---in-life,1774430760.136322,,,0,rocket,2
rekha.kumari,2026-03-25,#economist---in-life,1774434000.490311,Let's sync on the deployment pipeline,,0,,0
rekha.kumari,2026-03-25,#economist---in-life,1774436100.870254,Running into a weird bug with the date parser,1774436100.870254,1,,0
rekha.kumari,2026-03-25,#economist---in-life,1774431780.522242,EOD update: completed documentation tasks,,0,,0
rekha.kumari,2026-03-25,#economist---in-life,1774431120.180577,"Blocked on the API response format, need input",,0,,0
rekha.kumari,2026-03-25,#general,1774433940.731411,Weekend deploy went smooth for Economist - In Life,,0,,0
rekha.kumari,2026-03-26,#economist---in-life,1774512300.148932,"Refactored the middleware layer, much cleaner now",,0,,0
rekha.kumari,2026-03-26,#economist---in-life,1774518180.168228,Anyone seen this error before? Getting a 502 on staging,,0,,0
rekha.kumari,2026-03-26,#general,1774505040.263918,"Working from home today, reachable on Slack",,0,,0
rekha.kumari,2026-03-27,#economist---in-life,1774608300.403294,Deployed to production,,0,,0
rekha.kumari,2026-03-27,#economist---in-life,1774597620.178839,Design mockups are ready for review,,0,,0
rekha.kumari,2026-03-27,#economist---in-life,1774617240.134824,Running into a weird bug with the date parser,,0,,0
rekha.kumari,2026-03-27,#economist---in-life,1774585500.677813,Anyone seen this error before? Getting a 502 on staging,,0,,0
rekha.kumari,2026-03-30,#economist---in-life,1774862640.662202,"Pushed the fix to staging, can someone verify?",,0,100,4
rekha.kumari,2026-03-30,#economist---in-life,1774858380.554328,"Reviewed the PR, left a few comments",1774858380.554328,4,,0
rekha.kumari,2026-03-30,#economist---in-life,1774868760.102455,"Refactored the middleware layer, much claner now",,0,,0
rekha.kumari,2026-03-30,#general,1774851240.366500,"Working from home today, reachable on Slack",,0,,0
rekha.kumari,2026-03-31,#economist---in-life,1774948440.152413,Let's sync on the deployment pipeline,1774948440.152413,3,raised_hands,4
rekha.kumari,2026-03-31,#economist---in-life,1774935600.135561,PR is up for review,1774935600.135561,4,,0
rekha.kumari,2026-03-31,#economist---in-life,1774936320.964511,"Reviewed the PR, left a few comments",,0,,0
saroj,2026-03-02,#team-beach,1772437140.559736,,,0,,0
saroj,2026-03-02,#team-beach,1772448300.528579,Deployed to production,,0,,0
saroj,2026-03-02,#team-beach,1772451300.172306,,,0,,0
saroj,2026-03-02,#general,1772432160.785816,Sprint retro notes are in Confluence,,0,eyes,4
saroj,2026-03-04,#team-beach,1772607000.427923,PR is up for review,,0,white_check_mark,1
saroj,2026-03-04,#general,1772613660.992758,Good morning team!,1772613660.992758,2,,0
saroj,2026-03-05,#team-beach,1772684340.422853,Let's sync on the deployment pipeline,,0,,0
saroj,2026-03-05,#team-beach,1772697120.606137,Standup update: working on meeting today,,0,100,1
saroj,2026-03-05,#team-beach,1772698980.328365,Let's sync on the deployment pipeline,,0,,0
saroj,2026-03-06,#team-beach,1772794260.486693,"Updated the test suite, all green now",,0,,0
saroj,2026-03-06,#team-beach,1772785980.669452,"Updated the test suite, all green now",,0,,0
saroj,2026-03-06,#team-beach,1772780460.225915,"Updated the test suite, all green now",,0,raised_hands,2
saroj,2026-03-06,#team-beach,1772796300.882975,Deployed to production,,0,,0
saroj,2026-03-06,#team-beach,1772777700.165963,"Blocked on the API response format, need input",,0,rocket,1
saroj,2026-03-06,#team-beach,1772792700.262617,"Reviewed the PR, left a few comments",1772792700.262617,3,,0
saroj,2026-03-06,#general,1772795340.615698,"won't be available tomorrow, taking a day off",,0,,0
saroj,2026-03-10,#team-beach,1773114960.543926,EOD update: completed code review tasks,,0,,0
saroj,2026-03-10,#team-beach,1773131880.806200,EOD update: completed development tasks,,0,,0
saroj,2026-03-10,#team-beach,1773116760.397868,Deployed to production,1773116760.397868,4,,0
saroj,2026-03-10,#team-beach,1773112200.623419,"Updated the test suite, all green now",,0,100,4
saroj,2026-03-12,#team-beach,1773290640.777774,"Updated the test suite, all green now",1773290640.777774,1,,0
saroj,2026-03-13,#team-beach,1773374760.223934,Deployed to production,1773374760.223934,1,,0
saroj,2026-03-13,#team-beach,1773385200.867714,PR is up for review,1773385200.867714,1,,0
saroj,2026-03-13,#team-beach,1773378540.714506,"Updated the test suite, all green now",,0,,0
saroj,2026-03-13,#team-beach,1773386460.593757,Let's sync on the deployment pipeline,,0,,0
saroj,2026-03-16,#team-beach,1773647100.357974,Pair programming session at 3pm anyone?,,0,raised_hands,3
saroj,2026-03-16,#team-beach,1773639000.899384,Running into a weird bug with the date parser,,0,,0
saroj,2026-03-16,#team-beach,1773659100.399971,Deployed to production,,0,,0
saroj,2026-03-16,#general,1773651540.754257,Anyone up for lunch?,,0,,0
saroj,2026-03-17,#team-beach,1773736140.422253,"Refactored the middleware layer, much cleaner now",1773736140.422253,3,,0
saroj,2026-03-17,#team-beach,1773742380.627335,"Finished the migration script, testing locally",,0,,0
